station_id,latitude,longitude,Name,elevation,state,date,tmax,tmin,prcp,snow,snwd,year,mean_temp,month,day,growing_days,above_freezing_days,prcp_day,cumulative_growing_days,cumulative_above_freezing_days,cumulative_prcp_day,temp_ma07,temp_ma14,temp_ma21,temp_ma30,cum_prcp,clim_temp_ma07,clim_temp_ma14,clim_temp_ma21,clim_temp_ma30,clim_cum_prcp,temp_diff_07_ave,temp_diff_14_ave,temp_diff_21_ave,temp_diff_30_ave,prcp_diff_ave
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-07-25,30,15.6,0,0,0,1996,22.8,7,25,TRUE,TRUE,FALSE,163,117,54,23.135714285714286,23.114285714285714,23.095238095238095,23.343333333333334,2138,24.151190476190475,24.045197044334977,23.81494252873563,23.51419540229885,2397.2758620689656,-1.3511904761904745,-1.2451970443349758,-1.0149425287356308,-0.7141954022988486,-259.2758620689656
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-07-26,28.9,12.2,0,0,0,1996,20.549999999999997,7,26,TRUE,TRUE,FALSE,164,118,54,22.57857142857143,23.014285714285712,22.830952380952382,23.241666666666667,2138,23.93857142857143,24.049014778325123,23.804269293924467,23.536494252873563,2402.3793103448274,-3.3885714285714315,-3.499014778325126,-3.2542692939244695,-2.986494252873566,-264.37931034482745
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-07-27,32.8,13.9,0,0,0,1996,23.349999999999998,7,27,TRUE,TRUE,FALSE,165,119,54,22.22142857142857,23.117857142857144,22.714285714285715,23.288333333333334,2138,23.769285714285715,24.026847290640394,23.81855500821018,23.582873563218392,2417.206896551724,-0.41928571428571715,-0.6768472906403957,-0.46855500821018126,-0.23287356321839425,-279.2068965517242
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-07-28,30.6,15.6,15,0,0,1996,23.1,7,28,TRUE,TRUE,TRUE,166,120,55,21.95,23.317857142857143,22.676190476190477,23.308333333333334,2153,23.643809523809523,23.973645320197043,23.818062397372742,23.60632183908046,2428.4137931034484,-0.5438095238095215,-0.873645320197042,-0.7180623973727407,-0.50632183908046,-275.41379310344837
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-07-29,21.1,15.6,23,0,0,1996,18.35,7,29,TRUE,TRUE,TRUE,167,121,56,21.4,22.882142857142856,22.623809523809523,23.225,2176,23.499761904761904,23.875833333333333,23.829638752052546,23.62712643678161,2448.0689655172414,-5.1497619047619025,-5.525833333333331,-5.479638752052544,-5.277126436781607,-272.0689655172414
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-07-30,29.4,12.8,0,0,0,1996,21.1,7,30,TRUE,TRUE,FALSE,168,122,56,21.242857142857144,22.625,22.68809523809524,23.188333333333333,2176,23.281773399014778,23.75886699507389,23.797874149659865,23.60529761904762,2468.9310344827586,-2.1817733990147765,-2.6588669950738897,-2.6978741496598637,-2.5052976190476173,-292.9310344827586
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-07-31,31.7,14.4,0,0,0,1996,23.05,7,31,TRUE,TRUE,FALSE,169,123,56,21.757142857142856,22.50357142857143,22.752380952380953,23.151666666666667,2176,23.077832512315272,23.664285714285715,23.783843537414967,23.605416666666667,2481.4137931034484,-0.027832512315271174,-0.6142857142857139,-0.7338435374149661,-0.555416666666666,-305.41379310344837
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-01,32.2,14.4,0,0,0,1996,23.3,8,1,TRUE,TRUE,FALSE,170,124,56,21.82857142857143,22.482142857142858,22.685714285714287,23.066666666666666,2176,23.02216748768473,23.566748768472905,23.71811224489796,23.59404761904762,2493.6206896551726,0.2778325123152712,-0.26674876847290463,-0.4181122448979586,-0.29404761904761756,-317.62068965517255
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-02,34.4,18.3,0,0,0,1996,26.35,8,2,TRUE,TRUE,FALSE,171,125,56,22.65714285714286,22.617857142857144,22.895238095238096,23.046666666666667,2176,23.06206896551724,23.4814039408867,23.719727891156463,23.597380952380952,2526.103448275862,3.28793103448276,2.868596059113301,2.6302721088435383,2.7526190476190493,-350.10344827586187
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-03,31.7,15,0,0,0,1996,23.35,8,3,TRUE,TRUE,FALSE,172,126,56,22.65714285714286,22.439285714285713,22.964285714285715,22.916666666666668,2176,22.972906403940886,23.3506157635468,23.663775510204083,23.58547619047619,2554.793103448276,0.3770935960591153,-6.157635467971545e-4,-0.31377551020408134,-0.23547619047618795,-378.7931034482758
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-04,32.8,14.4,0,0,0,1996,23.599999999999998,8,4,TRUE,TRUE,FALSE,173,127,56,22.728571428571428,22.339285714285715,23.12142857142857,22.833333333333332,2176,22.932758620689654,23.266133004926107,23.606462585034013,23.579107142857143,2586.6206896551726,0.6672413793103438,0.3338669950738904,-0.006462585034014978,0.020892857142854382,-410.62068965517255
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-05,33.9,12.2,0,0,0,1996,23.049999999999997,8,5,TRUE,TRUE,FALSE,174,128,56,23.4,22.4,23.054761904761904,22.741666666666667,2176,22.907881773399016,23.18460591133005,23.529228243021347,23.559047619047618,2600.8275862068967,0.1421182266009815,-0.13460591133005195,-0.4792282430213497,-0.509047619047621,-424.82758620689674
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-06,33.9,15.6,0,0,0,1996,24.75,8,6,TRUE,TRUE,FALSE,175,129,56,23.92142857142857,22.582142857142856,23.057142857142857,22.77,2176,23.002142857142857,23.123152709359605,23.494088669950738,23.54172619047619,2613.896551724138,1.7478571428571428,1.626847290640395,1.255911330049262,1.20827380952381,-437.89655172413813
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-07,27.8,11.1,0,0,0,1996,19.45,8,7,TRUE,TRUE,FALSE,176,130,56,23.40714285714286,22.582142857142856,22.804761904761904,22.77,2176,22.985,23.0192118226601,23.429720853858786,23.551964285714284,2630.5862068965516,-3.535,-3.569211822660101,-3.9797208538587867,-4.101964285714285,-454.58620689655163
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-08,30,12.8,0,0,0,1996,21.4,8,8,TRUE,TRUE,FALSE,177,131,56,23.135714285714286,22.482142857142858,22.7,22.825,2176,22.937142857142856,22.97475369458128,23.35361247947455,23.540119047619047,2633.862068965517,-1.5371428571428574,-1.5747536945812826,-1.9536124794745504,-2.1401190476190486,-457.8620689655172
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-09,31.1,13.9,0,0,0,1996,22.5,8,9,TRUE,TRUE,FALSE,178,132,56,22.585714285714285,22.62142857142857,22.607142857142858,22.851666666666667,2176,22.828809523809525,22.933866995073892,23.25615763546798,23.515595238095237,2646.0689655172414,-0.3288095238095252,-0.4338669950738918,-0.7561576354679787,-1.015595238095237,-470.0689655172414
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-10,31.7,13.9,0,0,0,1996,22.8,8,10,TRUE,TRUE,FALSE,179,133,56,22.507142857142856,22.582142857142856,22.461904761904762,22.788333333333334,2176,22.83309523809524,22.894950738916258,23.172742200328408,23.475,2679.5172413793102,-0.033095238095238955,-0.09495073891625694,-0.3727422003284069,-0.6750000000000007,-503.51724137931024
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-11,33.3,11.7,0,0,0,1996,22.5,8,11,TRUE,TRUE,FALSE,180,134,56,22.349999999999998,22.539285714285715,22.34285714285714,22.806666666666665,2176,22.77285714285714,22.83756157635468,23.09154351395731,23.459821428571427,2682.862068965517,-0.27285714285714135,-0.3375615763546804,-0.5915435139573084,-0.959821428571427,-506.8620689655172
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-12,36.7,14.4,0,0,0,1996,25.55,8,12,TRUE,TRUE,FALSE,181,135,56,22.707142857142856,23.053571428571427,22.502380952380953,22.928333333333335,2176,22.70261904761905,22.792241379310344,23.01527093596059,23.405714285714286,2688.862068965517,2.847380952380952,2.757758620689657,2.5347290640394107,2.144285714285715,-512.8620689655172
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-13,35.6,16.7,0,0,0,1996,26.15,8,13,TRUE,TRUE,FALSE,182,136,56,22.90714285714286,23.414285714285715,22.69047619047619,23.123333333333335,2176,22.517619047619046,22.759880952380954,22.91510673234811,23.325119047619047,2699.1724137931033,3.6323809523809523,3.390119047619045,3.234893267651888,2.8248809523809513,-523.1724137931033
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-14,28.9,15,3,0,0,1996,21.95,8,14,TRUE,TRUE,TRUE,183,137,57,23.264285714285712,23.335714285714285,22.80952380952381,23.04,2179,22.412142857142857,22.698571428571427,22.80993431855501,23.229597701149427,2713.448275862069,-0.4621428571428581,-0.7485714285714273,-0.859934318555009,-1.2795977011494273,-534.4482758620688
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-15,32.2,14.4,0,0,0,1996,23.3,8,15,TRUE,TRUE,FALSE,184,138,57,23.535714285714285,23.335714285714285,22.833333333333332,22.993333333333332,2179,22.393809523809523,22.66547619047619,22.77167487684729,23.18293103448276,2723.0689655172414,0.9061904761904778,0.6345238095238095,0.5283251231527117,0.117068965517241,-544.0689655172414
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-16,28.9,15,25,0,0,1996,21.95,8,16,TRUE,TRUE,TRUE,185,139,58,23.457142857142856,23.021428571428572,22.9,22.9,2204,22.31904761904762,22.57392857142857,22.723234811165845,23.104367816091955,2728.9310344827586,-0.3690476190476204,-0.6239285714285714,-0.773234811165846,-1.1543678160919555,-524.9310344827586
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-17,32.2,13.3,0,0,0,1996,22.75,8,17,TRUE,TRUE,FALSE,186,140,58,23.45,22.978571428571428,22.87142857142857,22.871666666666666,2204,22.149761904761906,22.49142857142857,22.636699507389164,23.017528735632183,2762.7241379310344,0.6002380952380939,0.2585714285714289,0.1133004926108363,-0.26752873563218316,-558.7241379310344
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-18,31.1,13.9,3,0,0,1996,22.5,8,18,TRUE,TRUE,TRUE,187,141,59,23.45,22.9,22.84285714285714,22.806666666666665,2207,21.975,22.37392857142857,22.53448275862069,22.9117816091954,2793.1724137931033,0.5249999999999986,0.1260714285714286,-0.03448275862069039,-0.4117816091954012,-586.1724137931033
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-19,25,15,0,0,0,1996,20,8,19,TRUE,TRUE,FALSE,188,142,59,22.65714285714286,22.682142857142857,22.92142857142857,22.611666666666668,2207,21.85809523809524,22.28035714285714,22.465353037766832,22.804942528735634,2830.689655172414,-1.8580952380952382,-2.2803571428571416,-2.465353037766832,-2.8049425287356335,-623.689655172414
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-20,32.2,12.2,0,0,0,1996,22.200000000000003,8,20,TRUE,TRUE,FALSE,189,143,59,22.09285714285714,22.5,22.973809523809525,22.518333333333334,2207,21.920238095238094,22.21892857142857,22.48,22.737241379310344,2833.344827586207,0.27976190476190865,-0.01892857142856741,-0.2799999999999976,-0.5372413793103412,-626.344827586207
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-21,30.6,15,0,0,0,1996,22.8,8,21,TRUE,TRUE,FALSE,190,144,59,22.214285714285715,22.739285714285714,22.961904761904762,22.538333333333334,2207,21.89690476190476,22.15452380952381,22.431349206349207,22.676666666666666,2847.7241379310344,0.90309523809524,0.6454761904761916,0.3686507936507937,0.12333333333333485,-640.7241379310344
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-22,26.1,14.4,36,0,0,1996,20.25,8,22,TRUE,TRUE,TRUE,191,145,60,21.77857142857143,22.65714285714286,22.816666666666666,22.473333333333333,2243,21.899285714285714,22.14654761904762,22.410079365079365,22.625862068965517,2851.862068965517,-1.649285714285714,-1.8965476190476203,-2.1600793650793655,-2.3758620689655174,-608.8620689655172
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-23,27.8,13.9,0,0,0,1996,20.85,8,23,TRUE,TRUE,FALSE,192,146,60,21.621428571428574,22.539285714285715,22.554761904761904,22.52,2243,22.019761904761904,22.16940476190476,22.389206349206347,22.56683908045977,2860.9310344827586,-1.1697619047619021,-1.3194047619047602,-1.5392063492063457,-1.716839080459767,-617.9310344827586
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-24,30,12.2,0,0,0,1996,21.1,8,24,TRUE,TRUE,FALSE,193,147,60,21.385714285714286,22.417857142857144,22.447619047619046,22.463333333333335,2243,22.13285714285714,22.141309523809525,22.371904761904762,22.537241379310345,2879.9310344827586,-1.0328571428571394,-1.0413095238095238,-1.2719047619047608,-1.4372413793103433,-636.9310344827586
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-25,30,12.8,0,0,0,1996,21.4,8,25,TRUE,TRUE,FALSE,194,148,60,21.228571428571428,22.339285714285715,22.34285714285714,22.491666666666667,2243,22.231666666666666,22.10333333333333,22.326507936507937,22.50448275862069,2883.7241379310344,-0.831666666666667,-0.7033333333333331,-0.9265079365079387,-1.1044827586206907,-640.7241379310344
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-26,29.4,13.9,0,0,0,1996,21.65,8,26,TRUE,TRUE,FALSE,195,149,60,21.464285714285715,22.060714285714287,22.276190476190475,22.435,2243,22.36452380952381,22.111309523809524,22.3084126984127,22.46574712643678,2896.5862068965516,-0.7145238095238113,-0.4613095238095255,-0.6584126984127003,-0.8157471264367828,-653.5862068965516
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-27,26.1,12.8,0,0,0,1996,19.450000000000003,8,27,TRUE,TRUE,FALSE,196,150,60,21.071428571428573,21.58214285714286,22.023809523809526,22.313333333333333,2243,22.328333333333333,22.124285714285715,22.255396825396826,22.41557471264368,2907.1724137931033,-2.8783333333333303,-2.6742857142857126,-2.805396825396823,-2.965574712643676,-664.1724137931033
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-28,27.8,12.8,0,0,0,1996,20.3,8,28,TRUE,TRUE,FALSE,197,151,60,20.714285714285715,21.464285714285715,22.064285714285713,22.378333333333334,2243,22.225952380952382,22.06142857142857,22.178333333333335,22.362528735632182,2914.103448275862,-1.9259523809523813,-1.7614285714285707,-1.8783333333333339,-2.0625287356321813,-671.1034482758619
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-29,27.8,11.7,0,0,0,1996,19.75,8,29,TRUE,TRUE,FALSE,198,152,60,20.642857142857142,21.210714285714285,21.985714285714288,22.333333333333332,2243,22.02093596059113,21.936083743842364,22.09006568144499,22.331264367816093,2918.4137931034484,-2.2709359605911317,-2.1860837438423637,-2.3400656814449903,-2.581264367816093,-675.4137931034484
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-30,23.9,11.1,0,0,0,1996,17.5,8,30,TRUE,TRUE,FALSE,199,153,60,20.164285714285715,20.892857142857142,21.747619047619047,22.148333333333333,2243,21.768367346938774,21.859948979591838,22.01751700680272,22.259464285714287,2922.4827586206898,-4.268367346938774,-4.359948979591838,-4.51751700680272,-4.759464285714287,-679.4827586206898
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-08-31,30.6,11.1,0,0,0,1996,20.85,8,31,TRUE,TRUE,FALSE,200,154,60,20.12857142857143,20.757142857142856,21.654761904761905,22.066666666666666,2243,21.64591836734694,21.83966836734694,21.945408163265306,22.210833333333333,2931.896551724138,-0.795918367346939,-0.9896683673469369,-1.0954081632653043,-1.360833333333332,-688.8965517241381
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-01,33.3,12.8,0,0,0,1996,23.049999999999997,9,1,TRUE,TRUE,FALSE,201,155,60,20.364285714285714,20.79642857142857,21.68095238095238,21.956666666666667,2243,21.47372448979592,21.805612244897958,21.868877551020407,22.13797619047619,2937.8275862068967,1.576275510204077,1.2443877551020393,1.1811224489795897,0.9120238095238058,-694.8275862068967
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-02,31.7,11.7,0,0,0,1996,21.7,9,2,TRUE,TRUE,FALSE,202,156,60,20.37142857142857,20.917857142857144,21.497619047619047,21.901666666666667,2243,21.304336734693877,21.7922193877551,21.81394557823129,22.08422619047619,2948.793103448276,0.3956632653061227,-0.09221938775510097,-0.11394557823129148,-0.3842261904761912,-705.7931034482758
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-03,32.8,14.4,0,0,0,1996,23.599999999999998,9,3,TRUE,TRUE,FALSE,203,157,60,20.964285714285715,21.017857142857142,21.376190476190477,21.901666666666667,2243,21.213265306122448,21.725127551020407,21.788095238095238,22.02660714285714,2952.655172413793,2.3867346938775498,1.8748724489795912,1.81190476190476,1.5733928571428564,-709.655172413793
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-04,35,11.1,0,0,0,1996,23.05,9,4,TRUE,TRUE,FALSE,204,158,60,21.357142857142858,21.035714285714285,21.428571428571427,21.901666666666667,2243,21.133673469387755,21.63673469387755,21.713690476190475,21.969940476190477,2961.4137931034484,1.9163265306122454,1.413265306122451,1.3363095238095255,1.080059523809524,-718.4137931034484
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-05,34.4,15.6,30,0,0,1996,25,9,5,TRUE,TRUE,TRUE,205,159,61,22.107142857142858,21.375,21.50952380952381,21.91,2273,21.069642857142856,21.520280612244896,21.62797619047619,21.89827380952381,2968.0689655172414,3.9303571428571438,3.479719387755104,3.37202380952381,3.101726190476189,-695.0689655172414
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-06,17.8,11.1,33,0,0,1996,14.45,9,6,TRUE,TRUE,TRUE,206,160,62,21.67142857142857,20.917857142857144,21.152380952380952,21.743333333333332,2306,20.822660098522167,21.271428571428572,21.49812925170068,21.779880952380953,2973.2413793103447,-6.372660098522168,-6.821428571428573,-7.048129251700679,-7.329880952380954,-667.2413793103447
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-07,25.6,8.3,0,0,0,1996,16.950000000000003,9,7,TRUE,TRUE,FALSE,207,161,62,21.114285714285714,20.62142857142857,20.876190476190477,21.595,2306,20.55098522167488,21.08941326530612,21.40408163265306,21.685238095238095,2980.862068965517,-3.6009852216748754,-4.139413265306118,-4.4540816326530575,-4.735238095238092,-674.8620689655172
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-08,29.4,12.2,0,0,0,1996,20.799999999999997,9,8,TRUE,TRUE,FALSE,208,162,62,20.79285714285714,20.57857142857143,20.795238095238094,21.538333333333334,2306,20.228571428571428,20.876020408163264,21.296513605442176,21.55654761904762,2993.448275862069,0.5714285714285694,-0.0760204081632665,-0.4965136054421784,-0.7565476190476232,-687.4482758620688
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-09,31.1,12.8,0,0,0,1996,21.950000000000003,9,9,TRUE,TRUE,FALSE,209,163,62,20.82857142857143,20.6,20.88809523809524,21.51,2306,19.82547619047619,20.616326530612245,21.17091836734694,21.411785714285713,2999.0344827586205,2.1245238095238115,1.333673469387758,0.7790816326530638,0.5382142857142895,-693.0344827586205
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-10,32.2,12.2,0,0,0,1996,22.200000000000003,9,10,TRUE,TRUE,FALSE,210,164,62,20.62857142857143,20.79642857142857,20.88809523809524,21.5,2306,19.467142857142857,20.394897959183673,21.008928571428573,21.283214285714287,3011.137931034483,2.7328571428571458,1.8051020408163296,1.19107142857143,0.9167857142857159,-705.1379310344828
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-11,23.9,11.1,30,0,0,1996,17.5,9,11,TRUE,TRUE,TRUE,211,165,63,19.835714285714285,20.59642857142857,20.635714285714286,21.231666666666666,2336,19.111666666666668,20.191454081632653,20.84090136054422,21.15982142857143,3050.551724137931,-1.6116666666666681,-2.691454081632653,-3.340901360544219,-3.65982142857143,-714.5517241379312
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-12,22.8,11.7,107,0,0,1996,17.25,9,12,TRUE,TRUE,TRUE,212,166,64,18.728571428571428,20.417857142857144,20.492857142857144,20.935,2443,18.641190476190477,19.92780612244898,20.608843537414966,21.020059523809525,3142.1724137931033,-1.3911904761904772,-2.677806122448981,-3.358843537414966,-3.7700595238095254,-699.1724137931033
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-13,21.7,11.1,3,0,0,1996,16.4,9,13,TRUE,TRUE,TRUE,213,167,65,19.007142857142856,20.339285714285715,20.28095238095238,20.75,2446,18.38357142857143,19.657758620689656,20.37406462585034,20.869583333333335,3156.9655172413795,-1.9835714285714303,-3.257758620689657,-3.9740646258503425,-4.469583333333336,-710.9655172413795
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-14,21.1,8.9,91,0,0,1996,15,9,14,TRUE,TRUE,TRUE,214,168,66,18.728571428571428,19.92142857142857,19.99047619047619,20.473333333333333,2537,18.166190476190476,19.420443349753693,20.170408163265307,20.717261904761905,3172.0689655172414,-3.1661904761904758,-4.420443349753693,-5.170408163265307,-5.717261904761905,-635.0689655172414
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-15,21.7,12.2,0,0,0,1996,16.95,9,15,TRUE,TRUE,FALSE,215,169,66,18.17857142857143,19.485714285714288,19.77857142857143,20.30666666666667,2537,18.04357142857143,19.198522167487685,19.968707482993196,20.58154761904762,3179.103448275862,-1.0935714285714297,-2.2485221674876854,-3.0187074829931966,-3.6315476190476197,-642.1034482758619
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-16,25,7.8,0,0,0,1996,16.4,9,16,TRUE,TRUE,FALSE,216,170,66,17.385714285714286,19.107142857142858,19.52857142857143,20.095,2537,18.032857142857143,18.929166666666667,19.78171768707483,20.468095238095238,3180.5172413793102,-1.6328571428571443,-2.5291666666666686,-3.3817176870748327,-4.068095238095239,-643.5172413793102
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-17,16.1,8.3,51,0,0,1996,12.200000000000001,9,17,TRUE,TRUE,TRUE,217,171,67,15.957142857142857,18.292857142857144,19.183333333333334,19.751666666666665,2588,17.867857142857144,18.6675,19.58188775510204,20.340654761904762,3195.2413793103447,-5.667857142857143,-6.467499999999999,-7.38188775510204,-8.140654761904761,-607.2413793103447
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-18,16.7,2.2,211,0,0,1996,9.45,9,18,TRUE,TRUE,TRUE,218,172,68,14.807142857142857,17.321428571428573,18.666666666666668,19.4,2799,17.573333333333334,18.3425,19.35671768707483,20.186785714285715,3209.0344827586205,-8.123333333333335,-8.892500000000002,-9.906717687074831,-10.736785714285716,-410.03448275862047
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-19,16.7,2.2,5,0,0,1996,9.45,9,19,TRUE,TRUE,TRUE,219,173,69,13.692857142857143,16.210714285714285,18.176190476190477,18.974999999999998,2804,17.450714285714284,18.045952380952382,19.147108843537413,20.01011904761905,3220.1724137931033,-8.000714285714285,-8.595952380952383,-9.697108843537414,-10.56011904761905,-416.17241379310326
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-20,18.3,7.8,0,0,0,1996,13.05,9,20,TRUE,TRUE,FALSE,220,174,69,13.214285714285714,16.110714285714288,17.964285714285715,18.65,2804,17.305714285714288,17.84464285714286,18.90336617405583,19.82595238095238,3235.7241379310344,-4.255714285714287,-4.794642857142858,-5.853366174055829,-6.775952380952379,-431.7241379310344
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-21,25,5,0,0,0,1996,15,9,21,TRUE,TRUE,FALSE,221,175,69,13.214285714285714,15.971428571428572,17.685714285714287,18.475,2804,16.946190476190477,17.556190476190476,18.61625615763547,19.586785714285714,3241.9655172413795,-1.946190476190477,-2.5561904761904763,-3.616256157635469,-4.586785714285714,-437.96551724137953
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-22,27.2,6.7,0,0,0,1996,16.95,9,22,TRUE,TRUE,FALSE,222,176,69,13.214285714285714,15.696428571428571,17.395238095238096,18.345,2804,16.57690476190476,17.310238095238095,18.345073891625617,19.336190476190477,3257.9655172413795,0.3730952380952388,-0.36023809523809547,-1.3950738916256178,-2.386190476190478,-453.96551724137953
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-23,16.1,6.7,0,0,0,1996,11.4,9,23,TRUE,TRUE,FALSE,223,177,69,12.5,14.942857142857143,16.904761904761905,18.02166666666667,2804,16.078095238095237,17.055476190476192,17.978809523809524,19.085238095238097,3264.862068965517,-4.678095238095237,-5.655476190476191,-6.578809523809523,-7.6852380952380965,-460.8620689655172
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-24,25.6,8.9,0,0,0,1996,17.25,9,24,TRUE,TRUE,FALSE,224,178,69,13.221428571428572,14.589285714285714,16.60238095238095,17.883333333333333,2804,15.801904761904762,16.834880952380953,17.712301587301585,18.864107142857144,3273.4137931034484,1.448095238095238,0.41511904761904717,-0.4623015873015852,-1.6141071428571436,-469.41379310344837
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-25,18.9,0,43,25,25,1996,9.45,9,25,TRUE,FALSE,TRUE,225,178,70,13.221428571428572,14.014285714285714,15.954761904761904,17.476666666666667,2847,15.654285714285715,16.613809523809522,17.446428571428573,18.626190476190477,3276.448275862069,-6.2042857142857155,-7.1638095238095225,-7.996428571428574,-9.176190476190477,-429.44827586206884
USW00023062,39.7633,-104.8694,DENVER-STAPLETON                       72469,1611,CO,1996-09-26,7.8,-0.6,41,25,25,1996,3.6,9,26,FALSE,FALSE,TRUE,225,178,71,12.385714285714286,13.039285714285715,14.935714285714287,16.948333333333334,2888,15.542619047619048,16.496666666666666,17.211507936507935,18.42607142857143,3281.551724137931,-11.942619047619049,-12.896666666666667,-13.611507936507936,-14.82607142857143,-393.55172413793116
